text,label
"Kumpir is delicious. Super Kumru is really good. Compared to other places, we can say that the prices are reasonable and the service quality is high. quality materials used.",0
I'm really surprised; it's a huge business; but the staff is so indifferent and bored.,0
"Beautiful place; in a perfect location; clean and equipped with quality; these definitely deserve a star; but as someone who loves dove and has experienced it in every corner of Izmir (AlÃ§atÄ±; BostanlÄ±; Ä°nciraltÄ±; Ã‡eÅŸme; etc.), this ""dove"" is not the only thing that can be said.",0
Food came a little late but that was okay. Prices were as you can see in the photo. It wasn't a bad experience.,0
I can recommend it to those who want to eat a delicious dove in a beautiful place. Kumru's price is 45â‚º.,0
Definitely. Texts the dove's book. The Kumpir they ordered was also excellent.,0
Bread was a bit stale and no problem except taking the order late and waiting. Meatballs are delicious as always.,0
The order came fast. I loved the doner and chicken. It was well cooked. But orders came late.,0
The place was really dirty and the orders came late.,0
The fact that all the employees were women made me very happy; the tastes were good.,0
Their service was a little slow; the flavors were on point. I had breakfast; there was unlimited tea; it was a different situation that they brought the tea in a water glass.,0
Great service; attention and relevance It was nice. Everything was perfect.,0
Its meatballs are beautiful. So is soup and salad too.,0
The meat had a fabricated taste.,0
Kofteci Yusuf tastes the same everywhere. employees are constantly running towards somewhere; it is very difficult to catch and order.,0
We told the staff a very modest breakfast plate; there is unlimited tea; and the breakfast was really good. There was everything up to 4 kinds of cheese and it only cost 54 liras.,0
Nice atmosphere; pleasant place. The employees are young; smiling and fast. The breakfast is very nice. Souffles are A-MA-ZING!,0
They do sushi every thursday and I missed so it was a little sad to miss it. Other than that; the food was good.,0
Definitely the best soufflÃ© I've had in a long time. I am satisfied; I recommend.,0
Asian salmon pastas and salad varieties are very successful. They have not neglected to share the secret of their taste.,0
Souffle heaven has a wonderful variety of flavors; I highly recommend it.,0
The waiters were understanding; but the food came cold and late.,0
I tried Antep taco; I liked.,0
The prices are the same as the market; but the staff and service quality are better than others; their special tastes are definitely recommended.,0
Not very special Gaziantep dishes; but you can find a comfortable and serene atmosphere in Antep. One of the places that can be stylish for the evening.,0
Taco; on the other hand; was no different than a vegetable wrap wrapped in lavash. It was a decent experience.,0
The staff is very fast; the waffles are great; I definitely recommend it.,0
The waffle was very successful; especially the dough was very delicious. The ice cream they use with such a nice waffle is of very poor quality. The only negative thing is that the employees are constantly checking to see if the food is finished.,0
Although they are actually a place that makes waffles; their burgers are delicious and they have a lot of options.,0
It had very good service. It was also nice to have a lot of choices in waffles.,0
You can add the product you want to the waffle or hamburger with your own choice. You're kind of the chief.,0
Waffles were delicious and their tea was fresh. It wasn't insane for the price. I'm thinking of coming again.,0
Everything was very good; the waffles were very tasty; the employees were very concerned and smiling. It is recommended.,0
It's a great place with everything; it's a very good place whether it's about food or interest; it's a very nice place for waffles.,0
I can say that it is the only cafe in Samsun where you can eat waffle dessert properly. You can go without thinking.,0
"Good waffles, we liked it.",0
I ate better waffle's in past.,0
It was the most delicious adana kebab I ate in Alanya. The prices were also normal. The only thing missing was the salad.,0
Renovated is pretty good. There is nothing to say about the food and the soups. Especially the lahmacun was perfect.,0
don't accidentally break a glass or plate; they add 20 lira to your account unannounced.,0
Location of the restourant was good; easy to access.,0
Everything is very good; thank you for your efforts; the meats and dishes in the newly added a la carte menus are legendary; I definitely recommend it.,0
Good place to eat. However; the staff work poorly: They can easily forget to bring some dishes or add seasonings; even though they previously admitted to the contrary.,0
Not the best; but not bad.,0
Quite unpolite service; but the meal was good. The salad with the vinegar was extremely good.,0
Everything was great; definitely coming back when I'm in Alanya again.,0
We came here with my family. Staff was very friendly; responsive and professional. Our order was delivered very quickly. The restaurant serve Turkish cuisine. One of the best in Alanya. Recommended.,0
I drank Beyran soup; the taste of the soup was not bad. The lahmacun was good.,0
